Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,35216,-,-,-,28.65,77.65,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed,GHI,Wind Direction
2009,10,24,21,30,0,0,1,9860,20,0.30000000000000004,0,31.900000000000002
2009,10,24,22,30,0,0,1,9860,19,0.30000000000000004,0,32
2009,10,24,23,30,0,0,1,9860,18,0.30000000000000004,0,32.1
2009,10,25,0,30,0,0,1,9860,18,0.30000000000000004,0,32.300000000000004
2009,10,25,1,30,0,0,1,9850,17,0.30000000000000004,0,32.5
2009,10,25,2,30,0,0,1,9850,17,0.2,0,32.5
2009,10,25,3,30,0,0,1,9850,16,0.2,0,32.5
2009,10,25,4,30,0,0,1,9850,16,0.2,0,32.6
2009,10,25,5,30,0,0,1,9860,15,0.2,0,32.6
2009,10,25,6,30,0,0,0,9870,16,0.1,0,32.2
2009,10,25,7,30,104,90,4,9870,19,0.1,124,31.3
2009,10,25,8,30,182,354,0,9880,22,0.1,328,29.8
2009,10,25,9,30,225,484,5,9880,25,0,502,28.1
2009,10,25,10,30,256,556,6,9880,29,0.1,638,28.8
2009,10,25,11,30,269,595,3,9870,32,0.1,714,30.1
2009,10,25,12,30,264,611,3,9870,32,0.1,723,30.400000000000002
2009,10,25,13,30,256,581,3,9860,32,0.2,661,30.8
2009,10,25,14,30,227,498,3,9860,32,0.2,520,31.1
2009,10,25,15,30,202,337,2,9860,31,0.2,348,31.400000000000002
2009,10,25,16,30,113,86,7,9860,28,0.2,134,31.3
2009,10,25,17,30,1,0,7,9860,25,0.2,1,31.3
2009,10,25,18,30,0,0,6,9860,23,0.2,0,31.400000000000002
2009,10,25,19,30,0,0,5,9870,22,0.2,0,31.5
2009,10,25,20,30,0,0,4,9870,21,0.2,0,31.6
2009,10,25,21,30,0,0,3,9870,21,0.2,0,31.6
2009,10,25,22,30,0,0,3,9870,20,0.2,0,31.5
2009,10,25,23,30,0,0,2,9870,19,0.2,0,31.5
2009,10,26,0,30,0,0,2,9870,18,0.2,0,31.5
2009,10,26,1,30,0,0,1,9870,17,0.2,0,31.400000000000002
2009,10,26,2,30,0,0,1,9870,16,0.2,0,31.700000000000003
2009,10,26,3,30,0,0,1,9870,16,0.2,0,32.2
2009,10,26,4,30,0,0,0,9870,15,0.2,0,32.9
2009,10,26,5,30,0,0,0,9880,15,0.2,0,33.6
2009,10,26,6,30,0,0,0,9890,15,0.1,0,34.300000000000004
2009,10,26,7,30,102,111,1,9890,19,0.1,126,34.800000000000004
2009,10,26,8,30,181,349,1,9900,21,0.1,324,34.300000000000004
2009,10,26,9,30,220,497,5,9900,25,0,503,32.6
2009,10,26,10,30,251,567,4,9900,29,0.1,639,31.400000000000002
2009,10,26,11,30,269,589,1,9890,32,0.2,708,31
2009,10,26,12,30,272,585,1,9880,32,0.2,710,30.6
2009,10,26,13,30,268,535,1,9870,32,0.2,639,30.6
2009,10,26,14,30,222,514,0,9870,32,0.2,522,30.700000000000003
2009,10,26,15,30,201,328,1,9860,30,0.2,342,30.900000000000002
2009,10,26,16,30,113,96,5,9860,27,0.2,136,31
2009,10,26,17,30,1,0,5,9870,24,0.2,1,31.5
2009,10,26,18,30,0,0,4,9870,23,0.30000000000000004,0,32.1
2009,10,26,19,30,0,0,3,9870,22,0.30000000000000004,0,32.6
2009,10,26,20,30,0,0,3,9880,21,0.30000000000000004,0,32.800000000000004
2009,10,26,21,30,0,0,2,9880,20,0.30000000000000004,0,32.800000000000004
2009,10,26,22,30,0,0,2,9880,19,0.30000000000000004,0,32.7
2009,10,26,23,30,0,0,2,9870,18,0.30000000000000004,0,32.5
2009,10,27,0,30,0,0,2,9870,18,0.30000000000000004,0,32.300000000000004
2009,10,27,1,30,0,0,1,9870,17,0.30000000000000004,0,32
2009,10,27,2,30,0,0,1,9860,16,0.30000000000000004,0,31.8
2009,10,27,3,30,0,0,0,9860,16,0.30000000000000004,0,31.6
2009,10,27,4,30,0,0,0,9860,15,0.30000000000000004,0,31.3
2009,10,27,5,30,0,0,0,9870,15,0.30000000000000004,0,31.1
2009,10,27,6,30,0,0,0,9880,15,0.2,0,30.8
2009,10,27,7,30,100,105,2,9890,18,0.2,123,30.5
2009,10,27,8,30,178,361,1,9890,21,0.2,325,30.400000000000002
2009,10,27,9,30,215,510,4,9890,25,0.1,504,30.3
2009,10,27,10,30,245,579,3,9890,29,0.2,639,31
2009,10,27,11,30,262,603,0,9880,32,0.2,709,31.400000000000002
2009,10,27,12,30,265,601,0,9870,32,0.30000000000000004,712,31.1
2009,10,27,13,30,255,561,0,9860,33,0.30000000000000004,642,31
2009,10,27,14,30,221,508,0,9860,32,0.30000000000000004,516,30.8
2009,10,27,15,30,197,345,0,9860,31,0.2,344,30.6
2009,10,27,16,30,111,90,5,9860,28,0.2,132,30.3
2009,10,27,17,30,1,0,5,9860,25,0.2,1,30.1
2009,10,27,18,30,0,0,5,9870,23,0.2,0,30.1
2009,10,27,19,30,0,0,4,9870,23,0.2,0,30.1
2009,10,27,20,30,0,0,3,9870,22,0.2,0,30.3
2009,10,27,21,30,0,0,3,9870,21,0.2,0,30.6
2009,10,27,22,30,0,0,2,9870,20,0.2,0,31
2009,10,27,23,30,0,0,2,9870,19,0.2,0,31.400000000000002
2009,10,28,0,30,0,0,1,9870,18,0.2,0,32
2009,10,28,1,30,0,0,1,9870,18,0.30000000000000004,0,32.6
2009,10,28,2,30,0,0,1,9870,17,0.2,0,33
2009,10,28,3,30,0,0,1,9870,16,0.2,0,33.1
2009,10,28,4,30,0,0,0,9870,16,0.2,0,33.1
2009,10,28,5,30,0,0,0,9880,15,0.2,0,33
2009,10,28,6,30,0,0,1,9880,16,0.2,0,32.800000000000004
2009,10,28,7,30,99,101,4,9890,19,0.1,120,32.4
2009,10,28,8,30,179,339,1,9900,22,0.1,316,32.1
2009,10,28,9,30,226,468,4,9900,26,0.1,489,31.700000000000003
2009,10,28,10,30,261,535,3,9900,30,0.1,623,31.900000000000002
2009,10,28,11,30,276,563,1,9900,32,0.1,691,31.900000000000002
2009,10,28,12,30,266,594,1,9890,33,0.1,706,31.400000000000002
2009,10,28,13,30,244,589,2,9880,33,0.1,648,30.900000000000002
2009,10,28,14,30,222,499,2,9880,32,0.1,510,30.5
2009,10,28,15,30,184,368,1,9870,31,0.1,339,30.200000000000003
2009,10,28,16,30,111,100,7,9870,28,0.1,134,29.5
2009,10,28,17,30,0,0,6,9880,25,0.1,0,29.1
2009,10,28,18,30,0,0,5,9890,24,0.1,0,29.3
2009,10,28,19,30,0,0,5,9890,23,0.2,0,29.700000000000003
2009,10,28,20,30,0,0,4,9900,22,0.2,0,30.3
2009,10,28,21,30,0,0,4,9900,21,0.2,0,30.900000000000002
2009,10,28,22,30,0,0,3,9900,20,0.2,0,31.5
2009,10,28,23,30,0,0,2,9900,19,0.2,0,32
2009,10,29,0,30,0,0,2,9890,19,0.2,0,32.4
2009,10,29,1,30,0,0,1,9890,18,0.2,0,32.6
2009,10,29,2,30,0,0,1,9890,17,0.2,0,32.7
2009,10,29,3,30,0,0,1,9900,17,0.2,0,32.6
2009,10,29,4,30,0,0,1,9900,16,0.2,0,32.6
2009,10,29,5,30,0,0,0,9910,16,0.2,0,32.5
2009,10,29,6,30,0,0,1,9910,16,0.2,0,32.5
2009,10,29,7,30,99,86,3,9920,19,0.2,117,32.5
2009,10,29,8,30,179,333,2,9930,22,0.2,312,32.300000000000004
2009,10,29,9,30,226,461,4,9930,26,0.2,484,32
2009,10,29,10,30,261,540,3,9920,30,0.2,624,31.900000000000002
2009,10,29,11,30,264,592,1,9910,33,0.30000000000000004,698,32
2009,10,29,12,30,267,588,1,9910,34,0.30000000000000004,700,31.700000000000003
2009,10,29,13,30,251,567,2,9900,34,0.30000000000000004,637,31.5
2009,10,29,14,30,217,516,2,9900,33,0.30000000000000004,512,31.5
2009,10,29,15,30,196,328,3,9890,32,0.30000000000000004,333,31.5
2009,10,29,16,30,109,93,6,9890,29,0.30000000000000004,130,31.400000000000002
2009,10,29,17,30,0,0,6,9890,26,0.30000000000000004,0,31.5
2009,10,29,18,30,0,0,6,9890,25,0.30000000000000004,0,31.8
2009,10,29,19,30,0,0,5,9900,24,0.4,0,32.1
2009,10,29,20,30,0,0,5,9900,23,0.4,0,32.2
2009,10,29,21,30,0,0,4,9900,22,0.4,0,32.300000000000004
2009,10,29,22,30,0,0,4,9900,21,0.4,0,32.300000000000004
2009,10,29,23,30,0,0,4,9900,20,0.4,0,32.300000000000004
2009,10,30,0,30,0,0,4,9900,19,0.4,0,32.300000000000004
2009,10,30,1,30,0,0,3,9900,19,0.4,0,32.4
2009,10,30,2,30,0,0,3,9900,18,0.4,0,32.4
2009,10,30,3,30,0,0,3,9900,18,0.4,0,32.4
2009,10,30,4,30,0,0,3,9900,17,0.4,0,32.300000000000004
2009,10,30,5,30,0,0,3,9910,17,0.4,0,32.1
2009,10,30,6,30,0,0,3,9910,17,0.30000000000000004,0,31.8
2009,10,30,7,30,96,106,4,9910,19,0.30000000000000004,118,31.5
2009,10,30,8,30,175,356,5,9920,22,0.30000000000000004,316,31.1
2009,10,30,9,30,212,508,6,9910,27,0.2,494,30.6
2009,10,30,10,30,246,565,5,9910,31,0.30000000000000004,624,30.8
2009,10,30,11,30,263,589,4,9900,33,0.4,693,30.8
2009,10,30,12,30,267,585,4,9890,33,0.4,695,30.700000000000003
2009,10,30,13,30,250,564,4,9880,33,0.5,632,30.6
2009,10,30,14,30,216,511,3,9870,33,0.5,507,30.8
2009,10,30,15,30,196,322,4,9870,31,0.5,329,31
2009,10,30,16,30,106,88,4,9870,29,0.4,126,31.1
2009,10,30,17,30,0,0,5,9870,26,0.4,0,31.3
2009,10,30,18,30,0,0,5,9870,24,0.4,0,31.5
2009,10,30,19,30,0,0,5,9880,23,0.4,0,31.6
2009,10,30,20,30,0,0,5,9880,22,0.4,0,31.5
2009,10,30,21,30,0,0,5,9880,21,0.4,0,31.400000000000002
2009,10,30,22,30,0,0,4,9880,20,0.30000000000000004,0,31.200000000000003
2009,10,30,23,30,0,0,4,9870,19,0.30000000000000004,0,31.1
2009,10,31,0,30,0,0,4,9870,18,0.30000000000000004,0,31.200000000000003
2009,10,31,1,30,0,0,4,9880,18,0.30000000000000004,0,31.6
2009,10,31,2,30,0,0,4,9880,17,0.30000000000000004,0,32
2009,10,31,3,30,0,0,4,9870,16,0.30000000000000004,0,32.300000000000004
2009,10,31,4,30,0,0,4,9880,16,0.2,0,32.6
2009,10,31,5,30,0,0,4,9880,16,0.2,0,32.5
2009,10,31,6,30,0,0,4,9880,16,0.2,0,32
2009,10,31,7,30,95,101,5,9890,19,0.2,116,31.1
2009,10,31,8,30,174,353,4,9890,22,0.1,313,29.900000000000002
2009,10,31,9,30,215,491,7,9890,26,0.1,486,28.8
2009,10,31,10,30,246,561,5,9880,30,0.2,619,29.5
2009,10,31,11,30,264,584,4,9880,32,0.2,688,29.900000000000002
2009,10,31,12,30,260,598,4,9870,33,0.2,696,29.700000000000003
2009,10,31,13,30,245,578,4,9860,33,0.2,634,29.3
2009,10,31,14,30,217,502,4,9850,33,0.2,501,29.3
2009,10,31,15,30,192,338,4,9850,32,0.2,331,29.3
2009,10,31,16,30,104,81,8,9850,29,0.2,122,28.900000000000002
2009,10,31,17,30,0,0,8,9850,26,0.2,0,28.700000000000003
2009,10,31,18,30,0,0,8,9860,25,0.2,0,28.700000000000003
2009,10,31,19,30,0,0,7,9860,24,0.2,0,28.900000000000002
2009,10,31,20,30,0,0,7,9860,23,0.1,0,29.3
2009,10,31,21,30,0,0,6,9870,22,0.1,0,29.8
2009,10,31,22,30,0,0,5,9860,22,0.1,0,30.700000000000003
2009,10,31,23,30,0,0,4,9860,21,0.1,0,31.900000000000002
2012,11,1,0,30,0,0,5,9860,20,0.1,0,33.7
2012,11,1,1,30,0,0,4,9860,19,0.1,0,35.9
2012,11,1,2,30,0,0,4,9860,19,0,0,1.3
2012,11,1,3,30,0,0,4,9860,18,0,0,2.7
2012,11,1,4,30,0,0,4,9870,18,0,0,5
2012,11,1,5,30,0,0,7,9870,17,0.2,0,32.300000000000004
2012,11,1,6,30,0,0,7,9880,17,0.1,0,31.400000000000002
2012,11,1,7,30,91,46,9,9890,20,0.1,100,30
2012,11,1,8,30,197,217,8,9890,23,0.1,282,29
2012,11,1,9,30,251,380,11,9890,26,0,459,28.700000000000003
